Date,Price
2013-11-20,25.652597
2013-11-21,25.579123
2013-11-22,25.739023
2013-11-25,25.832174
2013-11-26,26.117107
2013-11-27,26.451603
2013-11-29,26.454842
2013-12-02,26.488464
2013-12-03,26.175636
2013-12-04,26.186098
2013-12-05,26.331305
2013-12-06,26.644878
2013-12-09,26.674767
2013-12-10,26.803286
2013-12-11,27.083485
2013-12-12,26.888466
2013-12-13,26.784605
2013-12-16,26.500669
2013-12-17,26.720346
2013-12-18,26.696186
2013-12-19,26.918352
2013-12-20,27.1059
2013-12-23,27.592575
2013-12-24,27.770161
2013-12-26,27.74625
2013-12-27,27.895441
2013-12-30,27.90391
2013-12-31,27.702166
2014-01-02,27.782366
2014-01-03,27.770908
2014-01-06,27.721344
2014-01-07,28.019974
2014-01-08,28.543015
2014-01-09,28.479254
2014-01-10,28.370661
2014-01-13,28.056587
2014-01-14,28.342516
2014-01-15,28.717112
2014-01-16,28.620224
2014-01-17,28.813251
2014-01-21,28.914869
2014-01-22,29.056339
2014-01-23,28.891706
2014-01-24,28.667795
2014-01-27,28.047373
2014-01-28,27.654345
2014-01-29,27.873524
2014-01-30,28.518106
2014-01-31,29.174397
2014-02-03,29.369913
2014-02-04,28.343512
2014-02-05,28.477758
2014-02-06,28.670786
2014-02-07,29.081743
2014-02-10,29.185604
2014-02-11,29.394073
2014-02-12,29.613998
2014-02-13,29.40852
2014-02-14,29.778631
2014-02-18,29.923092
2014-02-19,30.019978
2014-02-20,29.966179
2014-02-21,30.082493
2014-02-24,30.021473
2014-02-25,30.284985
2014-02-26,30.485731
2014-02-27,30.346006
2014-02-28,30.394573
2014-03-03,30.056091
2014-03-04,30.261572
2014-03-05,30.262817
2014-03-06,30.442892
2014-03-07,30.555471
2014-03-10,30.278757
2014-03-11,30.230936
2014-03-12,29.798309
2014-03-13,30.085979
2014-03-14,29.439404
2014-03-17,29.371161
2014-03-18,29.75522
2014-03-19,30.181871
2014-03-20,29.886726
2014-03-21,30.045134
2014-03-24,29.4942
2014-03-25,29.041147
2014-03-26,28.941769
2014-03-27,28.322241
2014-03-28,27.983171
2014-03-31,28.266893
2014-04-01,27.859013
2014-04-02,29.917362
2014-04-03,28.414488
2014-04-04,28.653831
2014-04-07,26.962973
2014-04-08,27.055719
2014-04-09,27.904388
2014-04-10,28.172651
2014-04-11,26.554594
2014-04-14,26.838814
2014-04-15,26.767509
2014-04-16,27.075665
2014-04-17,27.365368
2014-04-21,26.731607
2014-04-22,26.359631
2014-04-23,26.616425
2014-04-24,26.430935
2014-04-25,26.053968
2014-04-28,25.788198
2014-04-29,25.774237
2014-04-30,26.307772
2014-05-01,26.283339
2014-05-02,26.614929
2014-05-05,26.169153
2014-05-06,26.189596
2014-05-07,25.718889
2014-05-08,25.353392
2014-05-09,25.467579
2014-05-12,26.103832
2014-05-13,26.471823
2014-05-14,26.577032
2014-05-15,26.213032
2014-05-16,25.998121
2014-05-19,25.913855
2014-05-20,26.414478
2014-05-21,26.572046
2014-05-22,26.98242
2014-05-23,27.28808
2014-05-27,27.723885
2014-05-28,28.151211
2014-05-29,28.090378
2014-05-30,27.963226
2014-06-02,27.958241
2014-06-03,27.47407
2014-06-04,27.00087
2014-06-05,27.245197
2014-06-06,27.826603
2014-06-09,27.781227
2014-06-10,27.948767
2014-06-11,27.82361
2014-06-12,27.788706
2014-06-13,27.537395
2014-06-16,27.387808
2014-06-17,27.135498
2014-06-18,27.168409
2014-06-19,27.636126
2014-06-20,27.766268
2014-06-23,27.681499
2014-06-24,28.182125
2014-06-25,28.185616
2014-06-26,28.970463
2014-06-27,28.779985
2014-06-30,28.853783
2014-07-01,28.836828
2014-07-02,29.087641
2014-07-03,29.087641
2014-07-07,29.108084
2014-07-08,28.803919
2014-07-09,28.500751
2014-07-10,28.218027
2014-07-11,28.517206
2014-07-14,29.050243
2014-07-15,29.206814
2014-07-16,29.319504
2014-07-17,28.897163
2014-07-18,29.568819
2014-07-21,29.506491
2014-07-22,29.455132
2014-07-23,29.580288
2014-07-24,29.740847
2014-07-25,29.439175
2014-07-28,29.322994
2014-07-29,29.356901
2014-07-30,29.247202
2014-07-31,28.950516
2014-08-01,28.441914
2014-08-04,28.3741
2014-08-05,28.424461
2014-08-06,28.012093
2014-08-07,28.322241
2014-08-08,28.100849
2014-08-11,28.421469
2014-08-12,28.148718
2014-08-13,28.287836
2014-08-14,28.730122
2014-08-15,28.81389
2014-08-18,28.726631
2014-08-19,29.169914
2014-08-20,29.213795
2014-08-21,29.111076
2014-08-22,29.099607
2014-08-25,29.155952
2014-08-26,28.983425
2014-08-27,28.784472
2014-08-28,28.400028
2014-08-29,28.488285
2014-09-02,28.514214
2014-09-03,28.920597
2014-09-04,28.920597
2014-09-05,29.119055
2014-09-08,29.249695
2014-09-09,29.36438
2014-09-10,28.995394
2014-09-11,28.938549
2014-09-12,28.970463
2014-09-15,28.568565
2014-09-16,28.559589
2014-09-17,28.921097
2014-09-18,29.26964
2014-09-19,29.494024
2014-09-22,29.609707
2014-09-23,29.262161
2014-09-24,28.993399
2014-09-25,29.297066
2014-09-26,28.724138
2014-09-29,28.509228
2014-09-30,28.767519
2014-10-01,28.721645
2014-10-02,28.287836
2014-10-03,28.574051
2014-10-06,28.860764
2014-10-07,28.641365
2014-10-08,28.201075
2014-10-09,28.480806
2014-10-10,27.809649
2014-10-13,27.174891
2014-10-14,26.871225
2014-10-15,26.477804
2014-10-16,25.878948
2014-10-17,26.290319
2014-10-20,25.402758
2014-10-21,26.187601
2014-10-22,26.421959
2014-10-23,26.892168
2014-10-24,27.143478
2014-10-27,26.777981
2014-10-28,27.075665
2014-10-29,27.424706
2014-10-30,27.372349
2014-10-31,27.890924
2014-11-03,27.698954
2014-11-04,27.574295
2014-11-05,27.763775
2014-11-06,27.200321
2014-11-07,27.235723
2014-11-10,26.998875
2014-11-11,27.349413
2014-11-12,27.444153
2014-11-13,27.414734
2014-11-14,27.259159
2014-11-17,27.104584
2014-11-18,26.801416
2014-11-19,26.67676
2014-11-20,26.489773
2014-11-21,27.006353
2014-11-24,26.808895
2014-11-25,26.876211
2014-11-26,26.969954
2014-11-28,26.956989
2014-12-01,26.871225
2014-12-02,26.602463
2014-12-03,26.499247
2014-12-04,26.485285
2014-12-05,26.477306
2014-12-08,26.284336
2014-12-09,26.035519
2014-12-10,26.581022
2014-12-11,26.317745
2014-12-12,26.103832
2014-12-15,26.065437
2014-12-16,25.507969
2014-12-17,24.781961
2014-12-18,25.577278
2014-12-19,25.505474
2014-12-22,25.733349
2014-12-23,26.277855
2014-12-24,26.452873
2014-12-26,26.366112
2014-12-29,26.536644
2014-12-30,26.332205
2014-12-31,26.489773
2015-01-02,26.378078
2015-01-05,26.091366
2015-01-06,25.679497
2015-01-07,25.280592
2015-01-08,24.831326
2015-01-09,25.1689
2015-01-12,24.679243
2015-01-13,24.873709
2015-01-14,24.664783
2015-01-15,25.209288
2015-01-16,24.932049
2015-01-20,25.480045
2015-01-21,25.293058
2015-01-22,26.002609
2015-01-23,26.706179
2015-01-26,26.852776
2015-01-27,26.425947
2015-01-28,26.067432
2015-01-29,25.480045
2015-01-30,25.72238
2015-02-02,26.513706
2015-02-03,26.327717
2015-02-04,26.389547
2015-02-05,26.117794
2015-02-06,26.309767
2015-02-09,26.327717
2015-02-10,26.392538
2015-02-11,26.691717
2015-02-12,26.788952
2015-02-13,27.093117
2015-02-17,27.26664
2015-02-18,26.995884
2015-02-19,26.828342
2015-02-20,27.082146
2015-02-23,26.729115
2015-02-24,26.427443
2015-02-25,26.721636
2015-02-26,27.086136
2015-02-27,27.636126
2015-03-02,27.949764
2015-03-03,28.444407
2015-03-04,28.515211
2015-03-05,28.672279
2015-03-06,28.665298
2015-03-09,28.265396
2015-03-10,28.135256
2015-03-11,27.681002
2015-03-12,27.599726
2015-03-13,27.599226
2015-03-16,27.472075
2015-03-17,27.509972
2015-03-18,27.549362
2015-03-19,27.89292
2015-03-20,28.005611
2015-03-23,27.944778
2015-03-24,28.050985
2015-03-25,28.446899
2015-03-26,27.803165
2015-03-27,27.574295
2015-03-30,27.505484
2015-03-31,27.424706
2015-04-01,27.354897
2015-04-02,26.968458
2015-04-06,26.538139
2015-04-07,26.830338
2015-04-08,26.845297
2015-04-09,26.977432
2015-04-10,27.04026
2015-04-13,26.846792
2015-04-14,26.739088
2015-04-15,26.362621
2015-04-16,26.422457
2015-04-17,26.360626
2015-04-20,26.208046
2015-04-21,26.801914
2015-04-22,26.646841
2015-04-23,26.975939
2015-04-24,28.227501
2015-04-27,28.1695
2015-04-28,27.732
2015-04-29,27.5235
2015-04-30,27.393499
2015-05-01,26.921499
2015-05-04,26.9265
2015-05-05,26.9105
2015-05-06,26.562
2015-05-07,26.199499
2015-05-08,26.8325
2015-05-11,26.918501
2015-05-12,26.58
2015-05-13,26.528
2015-05-14,26.688499
2015-05-15,26.959
2015-05-18,26.6005
2015-05-19,26.698999
2015-05-20,26.9245
2015-05-21,26.897499
2015-05-22,27.0075
2015-05-26,26.906
2015-05-27,26.639999
2015-05-28,26.900499
2015-05-29,26.8685
2015-06-01,26.8395
2015-06-02,26.6465
2015-06-03,26.995501
2015-06-04,26.888
2015-06-05,26.817499
2015-06-08,26.665501
2015-06-09,26.378
2015-06-10,26.468
2015-06-11,26.921249
2015-06-12,26.58
2015-06-15,26.4
2015-06-16,26.42
2015-06-17,26.4685
2015-06-18,26.549999
2015-06-19,26.8605
2015-06-22,26.9795
2015-06-23,26.982
2015-06-24,27.0
2015-06-25,26.943501
2015-06-26,26.863001
2015-06-29,26.2505
2015-06-30,26.301001
2015-07-01,26.2365
2015-07-02,26.054001
2015-07-06,25.975
2015-07-07,26.1565
2015-07-08,26.0525
2015-07-09,26.156
2015-07-10,26.314501
2015-07-13,26.643999
2015-07-14,27.337999
2015-07-15,28.0065
2015-07-16,28.256001
2015-07-17,32.450001
2015-07-20,32.962002
2015-07-21,32.760502
2015-07-22,33.044498
2015-07-23,33.063499
2015-07-24,32.349998
2015-07-27,31.049999
2015-07-28,31.6415
2015-07-29,31.440001
2015-07-30,31.5
2015-07-31,31.569
2015-08-03,31.267
2015-08-04,31.421
2015-08-05,31.716499
2015-08-06,32.25
2015-08-07,32.011501
2015-08-10,31.974001
2015-08-11,33.459999
2015-08-12,33.153999
2015-08-13,32.966099
2015-08-14,32.7505
2015-08-17,32.84
2015-08-18,33.095001
2015-08-19,32.830002
2015-08-20,32.772999
2015-08-21,31.989
2015-08-24,28.65
2015-08-25,30.745501
2015-08-26,30.5175
2015-08-27,31.969999
2015-08-28,31.641001
2015-08-31,31.377001
2015-09-01,30.118
2015-09-02,30.279499
2015-09-03,30.85
2015-09-04,30.0
2015-09-08,30.6245
2015-09-09,31.061001
2015-09-10,30.655001
2015-09-11,30.987499
2015-09-14,31.285
2015-09-15,31.334999
2015-09-16,31.7735
2015-09-17,31.8895
2015-09-18,31.8395
2015-09-21,31.719999
2015-09-22,31.35
2015-09-23,31.102501
2015-09-24,30.832001
2015-09-25,31.488501
2015-09-28,30.517
2015-09-29,29.864
2015-09-30,30.164
2015-10-01,30.418501
2015-10-02,30.360001
2015-10-05,31.6
2015-10-06,31.941999
2015-10-07,32.462002
2015-10-08,32.068001
2015-10-09,32.0
2015-10-12,32.1045
2015-10-13,32.157501
2015-10-14,32.6605
2015-10-15,32.733002
2015-10-16,33.205502
2015-10-19,33.058998
2015-10-20,33.202
2015-10-21,32.7075
2015-10-22,32.334999
2015-10-23,36.375
2015-10-26,35.077499
2015-10-27,35.368999
2015-10-28,35.366501
2015-10-29,35.525002
2015-10-30,35.786499
2015-11-02,35.553001
2015-11-03,35.943001
2015-11-04,36.099998
2015-11-05,36.473499
2015-11-06,36.575001
2015-11-09,36.509998
2015-11-10,36.220001
2015-11-11,36.623001
2015-11-12,36.549999
2015-11-13,36.4585
2015-11-16,35.779999
2015-11-17,36.4645
2015-11-18,36.379002
2015-11-19,36.937
2015-11-20,37.3265
2015-11-23,37.872501
2015-11-24,37.599998
2015-11-25,37.407001
2015-11-27,37.423
2015-11-30,37.440498
2015-12-01,37.355499
2015-12-02,38.445
2015-12-03,38.300499
2015-12-04,37.654999
2015-12-07,38.3885
2015-12-08,37.894501
2015-12-09,37.9585
2015-12-10,37.642502
2015-12-11,37.057999
2015-12-14,37.0895
2015-12-15,37.650002
2015-12-16,37.5
2015-12-17,38.120998
2015-12-18,37.3255
2015-12-21,37.306499
2015-12-22,37.5825
2015-12-23,37.6735
2015-12-24,37.477501
2015-12-28,37.646
2015-12-29,38.334499
2015-12-30,38.830002
2015-12-31,38.474998
2016-01-04,37.150002
2016-01-05,37.322498
2016-01-06,36.5
2016-01-07,36.515499
2016-01-08,36.572498
2016-01-11,35.830502
2016-01-12,36.084
2016-01-13,36.5425
2016-01-14,35.269001
2016-01-15,34.614498
2016-01-19,35.165001
2016-01-20,34.4305
2016-01-21,35.109001
2016-01-22,36.18
2016-01-25,36.179001
2016-01-26,35.692501
2016-01-27,35.683498
2016-01-28,36.111
2016-01-29,36.5765
2016-02-01,37.522999
2016-02-02,39.224998
2016-02-03,38.511002
2016-02-04,36.140499
2016-02-05,35.193501
2016-02-08,33.392502
2016-02-09,33.616001
2016-02-10,34.342999
2016-02-11,33.75
2016-02-12,34.513
2016-02-16,34.648998
2016-02-17,34.904499
2016-02-18,35.5
2016-02-19,34.751499
2016-02-22,35.372501
2016-02-23,35.072498
2016-02-24,34.445999
2016-02-25,35.0005
2016-02-26,35.429001
2016-02-29,35.015999
2016-03-01,35.181
2016-03-02,35.950001
2016-03-03,35.933998
2016-03-04,35.7495
2016-03-07,35.345001
2016-03-08,34.429501
2016-03-09,34.9235
2016-03-10,35.405998
2016-03-11,36.0
2016-03-14,36.3405
2016-03-15,36.346001
2016-03-16,36.318501
2016-03-17,36.822498
2016-03-18,37.092999
2016-03-21,36.825001
2016-03-22,36.873001
2016-03-23,37.118
2016-03-24,36.600498
2016-03-28,36.8395
2016-03-29,36.7295
2016-03-30,37.505001
2016-03-31,37.462502
2016-04-01,36.93
2016-04-04,37.502998
2016-04-05,36.900002
2016-04-06,36.788502
2016-04-07,37.268501
2016-04-08,37.198502
2016-04-11,37.151001
2016-04-12,36.900002
2016-04-13,37.458
2016-04-14,37.7005
2016-04-15,37.699001
2016-04-18,38.022999
2016-04-19,38.475498
2016-04-20,37.900002
2016-04-21,37.769001
2016-04-22,36.314999
2016-04-25,35.805
2016-04-26,36.271
2016-04-27,35.364498
2016-04-28,35.412998
2016-04-29,34.535
2016-05-02,34.8815
2016-05-03,34.843498
2016-05-04,34.524502
2016-05-05,34.884998
2016-05-06,34.918999
2016-05-09,35.599998
2016-05-10,35.837502
2016-05-11,36.170502
2016-05-12,35.853001
2016-05-13,35.5965
2016-05-16,35.456501
2016-05-17,35.7995
2016-05-18,35.183498
2016-05-19,35.118
2016-05-20,35.081001
2016-05-23,35.3265
2016-05-24,35.342999
2016-05-25,36.037998
2016-05-26,36.143501
2016-05-27,36.2005
2016-05-31,36.587002
2016-06-01,36.726501
2016-06-02,36.625
2016-06-03,36.463501
2016-06-06,36.245499
2016-06-07,35.992001
2016-06-08,36.198002
2016-06-09,36.143501
2016-06-10,35.973499
2016-06-13,35.8255
2016-06-14,35.824001
2016-06-15,35.950001
2016-06-16,35.745499
2016-06-17,35.432499
2016-06-20,34.938499
2016-06-21,34.919998
2016-06-22,34.952999
2016-06-23,34.872501
2016-06-24,33.758499
2016-06-27,33.549999
2016-06-28,33.948502
2016-06-29,34.150002
2016-06-30,34.273499
2016-07-01,34.610001
2016-07-05,34.803001
2016-07-06,34.499001
2016-07-07,34.903999
2016-07-08,34.974998
2016-07-11,35.4025
2016-07-12,35.956001
2016-07-13,36.181
2016-07-14,36.078999
2016-07-15,36.286499
2016-07-18,36.135502
2016-07-19,36.494499
2016-07-20,36.866501
2016-07-21,37.018002
2016-07-22,37.092999
2016-07-25,37.033501
2016-07-26,36.952
2016-07-27,36.914001
2016-07-28,37.352001
2016-07-29,38.635502
2016-08-01,38.054501
2016-08-02,38.434502
2016-08-03,38.359001
2016-08-04,38.611
2016-08-05,38.688999
2016-08-08,39.099998
2016-08-09,39.055
2016-08-10,39.1875
2016-08-11,39.25
2016-08-12,39.075001
2016-08-15,39.1875
2016-08-16,39.014999
2016-08-17,38.866001
2016-08-18,39.0005
2016-08-19,38.75
2016-08-22,38.663502
2016-08-23,38.773998
2016-08-24,38.528999
2016-08-25,38.349998
2016-08-26,38.450001
2016-08-29,38.437
2016-08-30,38.466499
2016-08-31,38.350498
2016-09-01,38.462502
2016-09-02,38.650501
2016-09-06,38.672501
2016-09-07,39.0
2016-09-08,38.929501
2016-09-09,38.505001
2016-09-12,37.7565
2016-09-13,38.223999
2016-09-14,37.980499
2016-09-15,38.144501
2016-09-16,38.487499
2016-09-19,38.620998
2016-09-20,38.450001
2016-09-21,38.632999
2016-09-22,39.0
2016-09-23,39.329498
2016-09-26,39.137001
2016-09-27,38.775002
2016-09-28,38.892502
2016-09-29,39.071999
2016-09-30,38.816502
2016-10-03,38.712502
2016-10-04,38.801498
2016-10-05,38.9655
2016-10-06,38.950001
2016-10-07,38.983002
2016-10-10,38.885502
2016-10-11,39.333
2016-10-12,39.188
2016-10-13,39.061001
2016-10-14,39.0825
2016-10-17,38.990002
2016-10-18,39.392502
2016-10-19,39.911999
2016-10-20,40.165001
2016-10-21,39.75
2016-10-24,40.244999
2016-10-25,40.834
2016-10-26,40.317001
2016-10-27,40.049999
2016-10-28,40.4175
2016-10-31,39.773499
2016-11-01,39.144501
2016-11-02,38.91
2016-11-03,38.362499
2016-11-04,37.533001
2016-11-07,38.724998
2016-11-08,39.169998
2016-11-09,38.997002
2016-11-10,39.558498
2016-11-11,37.827
2016-11-14,37.779999
2016-11-15,37.348499
2016-11-16,37.759998
2016-11-17,38.346001
2016-11-18,38.568501
2016-11-21,38.130501
2016-11-22,38.6315
2016-11-23,38.386501
2016-11-25,38.213001
2016-11-28,38.0
2016-11-29,38.5765
2016-11-30,38.503502
2016-12-01,37.872002
2016-12-02,37.2295
2016-12-05,37.885502
2016-12-06,38.2365
2016-12-07,38.049999
2016-12-08,38.624001
2016-12-09,39.0
2016-12-12,39.251999
2016-12-13,39.695
2016-12-14,39.869999
2016-12-15,39.867001
2016-12-16,40.02
2016-12-19,39.511002
2016-12-20,39.838001
2016-12-21,39.792
2016-12-22,39.618
2016-12-23,39.544998
2016-12-27,39.534
2016-12-28,39.685001
2016-12-29,39.1665
2016-12-30,39.137501
2017-01-03,38.940498
2017-01-04,39.417999
2017-01-05,39.304001
2017-01-06,39.763
2017-01-09,40.32
2017-01-10,40.393002
2017-01-11,40.25
2017-01-12,40.356998
2017-01-13,40.374001
2017-01-17,40.354
2017-01-18,40.290501
2017-01-19,40.256001
2017-01-20,40.345501
2017-01-23,40.362499
2017-01-24,41.115002
2017-01-25,41.480999
2017-01-26,41.890499
2017-01-27,41.7355
2017-01-30,40.733002
2017-01-31,39.842999
2017-02-01,39.984001
2017-02-02,39.689999
2017-02-03,40.149502
2017-02-06,39.985001
2017-02-07,40.199501
2017-02-08,40.349998
2017-02-09,40.475498
2017-02-10,40.584999
2017-02-13,40.799999
2017-02-14,40.950001
2017-02-15,40.967999
2017-02-16,40.996498
2017-02-17,41.151001
2017-02-21,41.432999
2017-02-22,41.432999
2017-02-23,41.506001
2017-02-24,41.386501
2017-02-27,41.227501
2017-02-28,41.280499
2017-03-01,41.442501
2017-03-02,41.692501
2017-03-03,41.528
2017-03-06,41.3475
2017-03-07,41.369999
2017-03-08,41.675499
2017-03-09,41.799999
2017-03-10,42.164001
2017-03-13,42.200001
2017-03-14,42.181999
2017-03-15,42.379501
2017-03-16,42.4515
2017-03-17,42.580502
2017-03-20,42.5005
2017-03-21,42.57
2017-03-22,41.595501
2017-03-23,41.049999
2017-03-24,41.004002
2017-03-27,40.3475
2017-03-28,41.0205
2017-03-29,41.25
2017-03-30,41.674999
2017-03-31,41.448502
2017-04-03,41.460999
2017-04-04,41.568001
2017-04-05,41.775501
2017-04-06,41.619999
2017-04-07,41.397999
2017-04-10,41.269501
2017-04-11,41.2355
2017-04-12,41.0965
2017-04-13,41.106998
2017-04-17,41.2505
2017-04-18,41.710999
2017-04-19,41.989498
2017-04-20,42.071999
2017-04-21,42.144001
2017-04-24,42.560001
2017-04-25,43.25
2017-04-26,43.711498
2017-04-27,43.68
2017-04-28,45.533001
2017-05-01,45.097
2017-05-02,45.480999
2017-05-03,45.743
2017-05-04,46.303501
2017-05-05,46.676998
2017-05-08,46.306
2017-05-09,46.8475
2017-05-10,46.598999
2017-05-11,46.265999
2017-05-12,46.5765
2017-05-15,46.647499
2017-05-16,47.0
2017-05-17,46.783501
2017-05-18,46.049999
2017-05-19,46.573502
2017-05-22,46.75
2017-05-23,47.396
2017-05-24,47.648998
2017-05-25,47.866501
2017-05-26,48.485001
2017-05-30,48.515499
2017-05-31,48.750999
2017-06-01,48.447498
2017-06-02,48.473
2017-06-05,48.827499
2017-06-06,49.158001
2017-06-07,49.0
2017-06-08,49.1175
2017-06-09,49.224998
2017-06-12,46.978001
2017-06-13,47.595501
2017-06-14,47.995998
2017-06-15,46.698502
2017-06-16,47.0
2017-06-19,47.498001
2017-06-20,47.875999
2017-06-21,47.681999
2017-06-22,47.935001
2017-06-23,47.841499
2017-06-26,48.494999
2017-06-27,47.123001
2017-06-28,46.450001
2017-06-29,46.495998
2017-06-30,46.302502
2017-07-03,45.609001
2017-07-05,45.088001
2017-07-06,45.206001
2017-07-07,45.442501
2017-07-10,46.088501
2017-07-11,46.477001
2017-07-12,46.933998
2017-07-13,47.314499
2017-07-14,47.599998
2017-07-17,47.849998
2017-07-18,47.650002
2017-07-19,48.391998
2017-07-20,48.75
2017-07-21,48.112499
2017-07-24,48.611
2017-07-25,47.690498
2017-07-26,47.734001
2017-07-27,47.589001
2017-07-28,46.470001
2017-07-31,47.094501
2017-08-01,46.618999
2017-08-02,46.4305
2017-08-03,46.516998
2017-08-04,46.337502
2017-08-07,46.452999
2017-08-08,46.3545
2017-08-09,46.030499
2017-08-10,45.877499
2017-08-11,45.398499
2017-08-14,46.126499
2017-08-15,46.211498
2017-08-16,46.2645
2017-08-17,46.289001
2017-08-18,45.515499
2017-08-21,45.5
2017-08-22,45.636002
2017-08-23,46.0965
2017-08-24,46.432999
2017-08-25,46.1745
2017-08-28,45.799999
2017-08-29,45.255001
2017-08-30,46.002499
2017-08-31,46.588001
2017-09-01,47.056499
2017-09-05,46.653999
2017-09-06,46.5075
2017-09-07,46.586498
2017-09-08,46.824501
2017-09-11,46.712502
2017-09-12,46.629501
2017-09-13,46.533001
2017-09-14,46.5625
2017-09-15,46.233002
2017-09-18,46.0005
2017-09-19,45.870998
2017-09-20,46.148998
2017-09-21,46.650002
2017-09-22,46.387501
2017-09-25,46.272499
2017-09-26,46.186001
2017-09-27,46.387001
2017-09-28,47.068001
2017-09-29,47.599998
2017-10-02,47.999001
2017-10-03,47.700001
2017-10-04,47.849998
2017-10-05,47.774502
2017-10-06,48.334999
2017-10-09,49.0
2017-10-10,49.0
2017-10-11,48.686001
2017-10-12,49.372501
2017-10-13,49.599998
2017-10-16,49.605
2017-10-17,49.5145
2017-10-18,49.588501
2017-10-19,49.299999
2017-10-20,49.472
2017-10-23,49.476002
2017-10-24,48.5
2017-10-25,48.418499
2017-10-26,49.0
2017-10-27,50.459499
2017-10-30,50.700001
2017-10-31,50.761002
2017-11-01,50.8605
2017-11-02,51.088001
2017-11-03,51.105499
2017-11-06,51.449501
2017-11-07,51.363499
2017-11-08,51.526001
2017-11-09,51.699501
2017-11-10,51.323002
2017-11-13,51.171001
2017-11-14,51.129501
2017-11-15,50.960499
2017-11-16,51.125999
2017-11-17,51.7005
2017-11-20,51.013
2017-11-21,51.165501
2017-11-22,51.75
2017-11-24,51.793499
2017-11-27,52.0
2017-11-28,52.754501
2017-11-29,52.133999
2017-11-30,51.1185
2017-12-01,50.790001
2017-12-04,50.632999
2017-12-05,49.797001
2017-12-06,50.075001
2017-12-07,51.0215
2017-12-08,51.8745
2017-12-11,51.775002
2017-12-12,51.981499
2017-12-13,52.306
2017-12-14,52.25
2017-12-15,52.730499
2017-12-18,53.304001
2017-12-19,53.759998
2017-12-20,53.589001
2017-12-21,53.247501
2017-12-22,53.0555
2017-12-26,52.9035
2017-12-27,52.869499
2017-12-28,52.580002
2017-12-29,52.335999
2018-01-02,52.417
2018-01-03,53.2155
2018-01-04,54.400002
2018-01-05,54.700001
2018-01-08,55.1115
2018-01-09,55.470001
2018-01-10,54.855
2018-01-11,55.314999
2018-01-12,55.120499
2018-01-16,56.6255
2018-01-17,56.311001
2018-01-18,56.570499
2018-01-19,56.591499
2018-01-22,56.8745
2018-01-23,57.9925
2018-01-24,58.866501
2018-01-25,58.626499
2018-01-26,58.754002
2018-01-29,58.824001
2018-01-30,58.391499
2018-01-31,58.5285
2018-02-01,58.130501
2018-02-02,56.099998
2018-02-05,54.529999
2018-02-06,51.359001
2018-02-07,54.077
2018-02-08,52.7705
2018-02-09,50.862499
2018-02-12,52.400002
2018-02-13,52.25
2018-02-14,52.447498
2018-02-15,53.953499
2018-02-16,54.420502
2018-02-20,54.5285
2018-02-21,55.323502
2018-02-22,55.809502
2018-02-23,55.632
2018-02-26,56.389999
2018-02-27,57.062
2018-02-28,56.151501
2018-03-01,55.393501
2018-03-02,52.653999
2018-03-05,53.757
2018-03-06,54.960999
2018-03-07,54.459499
2018-03-08,55.765999
2018-03-09,56.799999
2018-03-12,58.192501
2018-03-13,58.5
2018-03-14,57.260502
2018-03-15,57.498001
2018-03-16,57.707001
2018-03-19,56.0005
2018-03-20,54.950001
2018-03-21,54.637001
2018-03-22,54.094002
2018-03-23,52.351501
2018-03-26,52.299999
2018-03-27,53.150002
2018-03-28,49.900002
2018-03-29,50.581501
2018-04-02,51.140999
2018-04-03,50.695499
2018-04-04,49.670502
2018-04-05,52.066502
2018-04-06,51.0
2018-04-09,50.84
2018-04-10,51.321999
2018-04-11,51.399502
2018-04-12,51.251999
2018-04-13,52.043999
2018-04-16,51.849998
2018-04-17,52.568501
2018-04-18,53.871498
2018-04-19,53.470001
2018-04-20,54.099998
2018-04-23,53.893002
2018-04-24,52.599998
2018-04-25,51.276001
2018-04-26,51.475498
2018-04-27,52.299999
2018-04-30,51.5005
2018-05-01,50.682999
2018-05-02,51.404999
2018-05-03,50.950001
2018-05-04,50.845001
2018-05-07,52.461498
2018-05-08,52.926998
2018-05-09,52.904999
2018-05-10,54.301498
2018-05-11,54.68
2018-05-14,55.0
2018-05-15,54.5
2018-05-16,53.865501
2018-05-17,53.994499
2018-05-18,53.092999
2018-05-21,53.702999
2018-05-22,54.178001
2018-05-23,53.2565
2018-05-24,53.950001
2018-05-25,53.951
2018-05-29,53.244499
2018-05-30,53.151501
2018-05-31,53.377998
2018-06-01,54.967499
2018-06-04,56.116501
2018-06-05,57.0495
2018-06-06,57.108501
2018-06-07,56.566002
2018-06-08,55.909
2018-06-11,55.93
2018-06-12,56.553501
2018-06-13,57.056
2018-06-14,57.192501
2018-06-15,57.443001
2018-06-18,57.182499
2018-06-19,57.924999
2018-06-20,58.765499
2018-06-21,58.7425
2018-06-22,57.957001
2018-06-25,57.18
2018-06-26,56.400002
2018-06-27,56.067001
2018-06-28,55.1045
2018-06-29,56.0
2018-07-02,54.950001
2018-07-03,56.791
2018-07-05,55.526501
2018-07-06,56.179001
2018-07-09,57.424
2018-07-10,57.848999
2018-07-11,57.2295
2018-07-12,57.994499
2018-07-13,59.25
2018-07-16,59.469501
2018-07-17,58.611
2018-07-18,59.827999
2018-07-19,59.549999
2018-07-20,59.348
2018-07-23,59.050499
2018-07-24,63.129501
2018-07-25,61.956501
